grid_id,lat,lon,freq,max_mag,avg_mag,avg_depth,gempa_in_radius_50,density
-4.0_130.0,-3.98397826075,130.052280225,4,4.9306538,3.8426084705,26.75,162,0.0018123896374792293
-4.0_130.20000000000002,-3.945782820333333,130.2518107,3,3.624079638,3.3533299136666663,34.666666666666664,74,0.0009629592947950549
-4.0_130.3,-3.9261153,130.35147,1,5.0123186,5.0123186,57.0,55,0.0007331329877355259
-4.0_130.4,-3.909686089,130.4370728,1,3.603059632,3.603059632,126.0,49,0.0005744143101228212
-4.0_130.5,-3.9095228,130.5511,1,3.4638837,3.4638837,77.0,37,0.00041876671554403347
-4.0_131.5,-3.9635779743999997,131.55191818,5,4.313995631,4.0798838892,60.2,89,0.0011063944941733846
-4.0_131.6,-3.9652026984999997,131.67270495000002,2,4.468463307,4.4100919035,85.0,73,0.0009816617564621355
-4.0_131.8,-3.943934679,131.8020935,1,4.004557854,4.004557854,63.0,63,0.0007753671887860794
-4.0_131.9,-3.974710226,131.9810944,1,4.059129429,4.059129429,95.0,34,0.0003975727973219457
-4.0_132.4,-3.9838991,132.40375,1,4.5164523,4.5164523,98.0,14,0.00015834724374930994
-4.0_132.8,-3.971072435,132.8733368,1,4.752050314,4.752050314,23.0,35,0.0004623858186636787
-4.0_132.9,-3.926189899,132.9515839,1,4.791327674,4.791327674,10.0,37,0.0005433139120004981
-4.0_133.0,-3.938976288,133.0536346,1,4.375966432,4.375966432,10.0,58,0.0006956187289609795
-4.0_133.20000000000002,-3.98844099,133.2319336,1,4.012292686,4.012292686,31.0,102,0.0012088492232502316
-4.0_133.3,-3.958361244303198,133.36945190785156,5,4.734495478,3.756163401020354,14.4,162,0.001958839326413569
-4.0_133.4,-3.953100557375,133.4874019875,8,4.8371719,3.688307144875,13.625,192,0.0027001156344060332
-4.0_133.5,-3.9219314653333335,133.52671558333333,6,4.273303547,3.988100850166667,10.5,199,0.0029235012531567688
-4.0_133.6,-3.95256928756355,133.62651024347656,5,4.5303472,3.8829392967409895,15.2,228,0.0033975174175684595
-4.0_133.70000000000002,-3.9539504268609393,133.76971850333805,11,4.43312854,3.7159309202824797,10.818181818181818,245,0.003615910333382742
-4.0_133.8,-3.9455525676650596,133.85138193364259,12,5.118913157,3.9687410493500965,12.333333333333334,246,0.003398095819725404
-4.0_133.9,-3.9775594870830893,133.9594116314453,3,4.39320737,3.870126665012982,14.0,240,0.0030010326392678295
-4.0_134.1,-3.919699907,134.151535,1,4.867820586,4.867820586,13.0,168,0.0014943337404474523
-4.0_134.4,-3.988478184,134.4199219,1,3.902294035,3.902294035,27.0,75,0.0008626511831250111
-4.0_134.8,-3.950775385,134.855423,1,3.605550095,3.605550095,10.0,124,0.0014761271850420965
-4.0_134.9,-3.9503147564999996,134.9809829333333,6,5.232173276,4.597321753666667,15.333333333333334,129,0.0017353455614307555
-4.0_135.0,-3.9163217545,135.03054809999998,2,4.373769274,4.1376044995,10.0,132,0.0018882460166459794
-4.0_135.1,-3.9406485583496096,135.14137170898437,2,4.4201748,3.6960305592164824,31.5,132,0.0016888545814771339
-4.0_135.3,-3.946090221,135.3877258,1,3.465436288,3.465436288,47.0,126,0.0012792299226645377
-4.0_135.4,-3.9247065785000004,135.47087095,2,4.53773287,4.5137115465,11.5,120,0.0012664868626761233
-4.0_135.9,-3.925145388,135.9755402,1,4.604812225,4.604812225,13.0,56,0.0006981734657446378
-4.0_136.20000000000002,-3.947823753,136.25942973333335,3,4.8354395,4.400195158333333,81.0,52,0.0008188855950360486
-4.0_136.3,-3.963918984,136.336181625,4,4.124272116,3.688963553,10.5,61,0.0007946804666284876
-4.0_136.6,-3.932541847,136.64367676666666,3,4.730714836,4.0601783886666665,130.0,61,0.0007668772597171948
-4.0_136.70000000000002,-3.935245037,136.78015134999998,2,4.11064557,3.937450658,84.0,80,0.0008361439062932495
-4.0_136.9,-3.92710447319519,136.96061198027346,3,4.991522668044523,4.260088511573084,110.33333333333333,90,0.0008875862897309158
-4.0_137.6,-3.902703524,137.6218262,1,3.390189122,3.390189122,167.0,24,0.000301809198807472
-4.0_138.3,-3.992645025,138.368927,1,3.456106098,3.456106098,27.0,45,0.0004129203423380149
-4.0_138.8,-3.9419618130908205,138.86828612101561,5,4.559020168,3.901607252628537,76.4,52,0.0007927655320292519
-4.0_138.9,-3.932120800018311,138.9278106689453,1,3.951892446417729,3.951892446417729,26.0,52,0.000813554733397139
-4.0_139.0,-3.974493265,139.09192654999998,2,4.598658664,4.0502103915,89.5,61,0.000819252285128644
-4.0_139.1,-3.983305693,139.1238403,1,4.590754511,4.590754511,26.0,62,0.0008123860161736733
-4.0_139.20000000000002,-3.972978354,139.2232819,1,3.364324881,3.364324881,26.0,73,0.0007821197225861545
-4.0_139.3,-3.937184334,139.362442,1,4.225079902,4.225079902,10.0,77,0.0008079521106255199
-4.0_139.4,-3.942285538,139.4278107,1,4.380644483,4.380644483,59.0,78,0.0008334515786803839
-4.0_139.5,-3.902900219,139.533493,1,3.172489869,3.172489869,153.0,88,0.0009996916887543138
-4.0_139.6,-3.9553787707430423,139.64220428129883,4,5.304899219,4.851427638552108,32.0,76,0.0009686088437383391
-4.0_139.70000000000002,-3.906321287,139.7894287,1,3.708797098,3.708797098,22.0,113,0.0012772861686603247
-4.0_139.9,-3.9512963296666666,139.94968163333334,3,4.29319442,3.5172549883333333,88.0,119,0.0013591022670752175
-4.0_140.1,-3.9316697119624635,140.12956238310545,4,3.705462313,3.381587952509963,31.5,146,0.0017648379402652554
-4.0_140.20000000000002,-3.9688148469999995,140.2419037,3,6.149364,4.225486486333334,54.666666666666664,140,0.0016194805528228933
-4.0_140.3,-3.979539633,140.3104858,1,3.750884583,3.750884583,12.0,131,0.0015277119332045383
-4.0_140.4,-3.962834954,140.43952180000002,2,3.629858567,3.24226669,14.0,140,0.0014394965073666142
-4.0_140.5,-3.9311317205,140.58090975,2,3.539818204,3.3813213675,10.0,139,0.0012814133715787555
-4.0_140.9,-3.948442698,140.9113159,1,3.851160635,3.851160635,93.0,36,0.0005116591790009005
-4.0_98.10000000000001,-3.990836143,98.11355591,1,5.612409841,5.612409841,10.0,2,3.7430402500170684e-05
-4.0_98.9,-3.9039495,98.901794,1,4.3689196,4.3689196,207.0,18,0.00023702856717780564
-4.0_99.5,-3.948147297,99.53830719,1,5.087652362,5.087652362,14.0,73,0.000746751302468048
-4.1000000000000005_100.10000000000001,-4.035554886,100.196106,1,4.995575581,4.995575581,26.0,45,0.0006169985534831464
-4.1000000000000005_100.2,-4.052634232,100.24823873333332,3,4.7282492,4.424434585999999,38.0,48,0.0006420160793331424
-4.1000000000000005_100.30000000000001,-4.041629553,100.3456192,2,3.988546975,3.8832609170000003,46.5,56,0.0007426384766376228
-4.1000000000000005_100.4,-4.020197073666666,100.4079971,3,4.851086938,4.317308131666667,10.0,63,0.0008173036848399123
-4.1000000000000005_100.60000000000001,-4.0851521,100.61032,1,4.7800402,4.7800402,10.0,76,0.0008290141152654387
-4.1000000000000005_100.7,-4.026123678666667,100.75691806666667,3,4.9396536,4.283767463333333,21.666666666666668,83,0.0010111878109121673
-4.1000000000000005_100.80000000000001,-4.06008745,100.84630999999999,2,5.0447887,4.5613873,62.0,94,0.0010589137024815537
-4.1000000000000005_100.9,-4.06409430725,100.97132295,4,4.338985615,4.15610313025,44.5,87,0.0011088853129503735
-4.1000000000000005_101.0,-4.008653164,101.0205154,1,5.370204106,5.370204106,21.0,92,0.0010789430187910305
-4.1000000000000005_101.10000000000001,-4.0162961285000005,101.15845635,2,4.4954356,4.251825155500001,20.5,99,0.0010388740558218532
-4.1000000000000005_101.2,-4.0005336,101.23386,1,4.8407735,4.8407735,23.0,110,0.0010854974448474034
-4.1000000000000005_101.4,-4.001500607,101.4598694,1,3.144566167,3.144566167,11.0,182,0.0016774201654801769
-4.1000000000000005_101.60000000000001,-4.0449807645,101.6423149,2,4.814194569,4.0901791895,36.5,210,0.002031238189632278
-4.1000000000000005_101.7,-4.059624435,101.7867312,2,4.1679992,4.018773018,26.0,276,0.002448503176457049
-4.1000000000000005_101.80000000000001,-4.083945751,101.8257446,1,4.216121341,4.216121341,24.0,286,0.0026114205315032955
-4.1000000000000005_101.9,-4.030338287499999,101.9715347,2,4.025950152,3.9088480315,32.0,300,0.002992658238449551
-4.1000000000000005_102.10000000000001,-4.055793285,102.1676407,1,3.168153046,3.168153046,37.0,347,0.0036866774019791086
-4.1000000000000005_102.2,-4.044509728871256,102.2613398304362,2,4.02526102,3.280722723141081,48.333333333333336,311,0.0035818453839252615
-4.1000000000000005_102.30000000000001,-4.0532191593333335,102.35416413333333,3,4.17315343,3.664978225,68.0,292,0.003506023814081894
-4.1000000000000005_102.4,-4.0435558435,102.4411404,4,3.9647993,3.24557475875,38.5,280,0.003093163788565621
-4.1000000000000005_102.5,-4.0696649505,102.559029225,4,4.7261411,3.5448863907500003,29.25,258,0.0026821919247232862
-4.1000000000000005_102.7,-4.0753266815,102.77662275,2,3.89261097,3.799915922,83.0,191,0.0017981495332930028
-4.1000000000000005_102.80000000000001,-4.028455019,102.8865471,2,3.922966015,3.3696869510000003,32.5,135,0.0015746234842292266
-4.1000000000000005_102.9,-4.099849224,102.9689255,1,3.197371928,3.197371928,10.0,136,0.0018309510606935092
-4.1000000000000005_103.10000000000001,-4.025588506829997,103.14065388902993,3,2.9686694,2.582445923382753,25.0,143,0.0019454160547643302
-4.1000000000000005_103.2,-4.051184817553467,103.23028716930338,3,4.437796553949883,3.3168989903166275,107.33333333333333,172,0.002136649508653587
-4.1000000000000005_103.30000000000001,-4.061285256549866,103.366176480542,4,3.227469,2.6268305506997898,45.5,191,0.0023725914315177103
-4.1000000000000005_103.4,-4.061439584634521,103.45152711951498,6,4.246899455,3.101288192685049,52.833333333333336,179,0.00248628352609927
-4.1000000000000005_103.5,-4.0540881058,103.56426832,5,5.872729582,3.7817387572000003,45.2,164,0.002463740650094754
-4.1000000000000005_103.7,-4.04596138,103.7007446,1,2.800464162,2.800464162,10.0,136,0.002043418179560453
-4.1000000000000005_103.80000000000001,-4.0502577,103.86942,1,3.0292638,3.0292638,36.0,96,0.0011276503938444796
-4.1000000000000005_104.4,-4.0134687,104.46859,1,2.6886239,2.6886239,54.0,7,9.310527763449335e-05
-4.1000000000000005_105.0,-4.00889349,105.0463409,1,3.022220259,3.022220259,10.0,5,9.204587973647913e-05
-4.1000000000000005_105.4,-4.05266571,105.4967651,1,4.976301751,4.976301751,48.0,10,0.00014125906856913087
-4.1000000000000005_105.5,-4.076354504,105.538681,1,4.941214724,4.941214724,10.0,10,0.00014640970341141103
-4.1000000000000005_106.2,-4.053862095,106.2092209,1,5.211933512,5.211933512,10.0,6,9.630776268987432e-05
-4.1000000000000005_109.30000000000001,-4.078791142,109.3875427,1,5.251669032,5.251669032,10.0,4,8.750797064331545e-05
-4.1000000000000005_109.5,-4.007522106,109.5474701,1,5.984442311,5.984442311,10.0,4,7.704557458856507e-05
-4.1000000000000005_110.2,-4.034169197,110.2296143,1,5.836059187,5.836059187,10.0,6,8.071589950495705e-05
-4.1000000000000005_110.5,-4.054019451,110.5850601,1,5.844627608,5.844627608,169.0,6,7.197740383315816e-05
-4.1000000000000005_111.80000000000001,-4.032002449,111.833313,1,5.20157273,5.20157273,10.0,3,5.120777668558919e-05
-4.1000000000000005_114.60000000000001,-4.072720288999999,114.69006730000001,2,5.113670001,4.875696082,103.0,7,0.00014260930295563937
-4.1000000000000005_116.30000000000001,-4.028813839,116.362236,1,5.568374746,5.568374746,10.0,2,3.585337819828598e-05
-4.1000000000000005_117.9,-4.044870853,117.9468689,1,5.843859326,5.843859326,263.0,6,7.88804934668472e-05
-4.1000000000000005_118.5,-4.077673435,118.5547638,1,2.801368946,2.801368946,26.0,22,0.00024506052247279264
-4.1000000000000005_118.7,-4.0845556,118.73598,1,3.2665291,3.2665291,10.0,49,0.0005325521547913574
-4.1000000000000005_118.9,-4.009141922,118.927063,1,3.572266677,3.572266677,25.0,84,0.0012116911035834458
-4.1000000000000005_119.0,-4.017241796,119.06058374999999,6,3.7774232,3.0487458978333333,11.166666666666666,115,0.0015529050158670545
-4.1000000000000005_119.30000000000001,-4.031416575000001,119.34839626666667,3,3.531609406,2.93864727,10.666666666666666,145,0.0017996469206464855
-4.1000000000000005_119.4,-4.013066292,119.4978638,1,2.274814798,2.274814798,10.0,134,0.001765172356051934
-4.1000000000000005_119.60000000000001,-4.056663036,119.63906095,2,2.623082033,2.337996097,10.0,134,0.0014626020713195
-4.1000000000000005_119.7,-4.048869848,119.74498750000001,2,4.828706909,3.8475223365,10.0,167,0.0015007674410074748
-4.1000000000000005_119.80000000000001,-4.092106819,119.8598022,1,2.022951478,2.022951478,10.0,157,0.0016153999222771594
-4.1000000000000005_119.9,-4.0381252765,119.95738605,2,2.476887878,2.3282637284999996,12.5,144,0.0018758127184557542
-4.1000000000000005_120.0,-4.065517616399999,120.070932,5,4.581077594,3.1321522212,10.6,132,0.0018830903254777188
-4.1000000000000005_120.10000000000001,-4.035061598,120.165010475,4,3.420494301,2.55818480625,10.25,127,0.0016872384051341291
-4.1000000000000005_120.2,-4.052680969,120.2334061,1,1.982769374,1.982769374,10.0,120,0.0014371650117117275
-4.1000000000000005_121.0,-4.081077098846436,121.0357666015625,1,2.68529343353935,2.68529343353935,10.0,28,0.00026486815732191247
-4.1000000000000005_121.2,-4.052501665956218,121.26005424573567,3,4.573169542,3.2816419291027743,10.0,67,0.0007745333859099961
-4.1000000000000005_121.30000000000001,-4.016495227813721,121.35029220581055,2,3.403794814302861,2.5708251961679855,7.5,149,0.0012339512557243755
-4.1000000000000005_121.4,-4.09513355,121.44651,2,3.1290456,2.9054456,10.0,235,0.0021449122487373173
-4.1000000000000005_121.5,-4.015440225712647,121.56198119643554,2,2.587514139,2.3711323323591786,10.0,256,0.003554616750198101
-4.1000000000000005_121.60000000000001,-4.065954925010315,121.65867868450928,8,4.9767645,3.204451492574409,25.625,255,0.005052821996642625
-4.1000000000000005_121.7,-4.048821393633932,121.77798095986654,59,5.2860694,2.465662219985688,7.9,253,0.005898694390858852
-4.1000000000000005_121.80000000000001,-4.07069794949662,121.83542368921273,52,5.045032100530928,2.654837473796179,8.634615384615385,255,0.005862080982152527
-4.1000000000000005_121.9,-4.061431570987345,121.93576536349285,6,3.621713917022882,3.122592294446068,11.833333333333334,279,0.004981359419785837
-4.1000000000000005_122.0,-4.0211663,122.00925,1,3.2042474,3.2042474,10.0,302,0.003992040705821114
-4.1000000000000005_122.10000000000001,-4.090219021,122.1287918,1,5.2196904,5.2196904,174.0,302,0.003007398928758215
-4.1000000000000005_122.2,-4.034545898503173,122.27510833430989,3,3.657942845,3.0452554182764344,10.666666666666666,244,0.003006908708092095
-4.1000000000000005_122.30000000000001,-4.049693938425293,122.36057856816406,4,3.2645859,2.867383257358762,18.5,219,0.0033729140309850868
-4.1000000000000005_122.4,-4.032837947246541,122.43712998601887,6,3.734595643,2.951322969696774,10.0,224,0.0037252465308371687
-4.1000000000000005_122.5,-4.054817955128027,122.56826651386719,5,4.337381661,3.7643414540966114,18.4,240,0.0039013971851351555
-4.1000000000000005_122.60000000000001,-4.043956978383279,122.64183939271129,11,4.3905254,3.3510939960391513,14.090909090909092,237,0.003727215599304351
-4.1000000000000005_122.7,-4.045524803118548,122.74822069274555,7,4.2604808,3.4273831554892094,13.571428571428571,232,0.0031304284466476514
-4.1000000000000005_122.80000000000001,-4.038642247314127,122.8083495985026,3,3.173907172,2.9413237960848853,10.333333333333334,209,0.0026771379431132767
-4.1000000000000005_122.9,-4.0502125025,122.95599555,4,3.62885525,3.28924017425,10.0,164,0.0016174551596143383
-4.1000000000000005_123.0,-4.036699295,123.0452194,1,3.628912556,3.628912556,10.0,143,0.0011468503157574539
-4.1000000000000005_123.10000000000001,-4.042819976806641,123.1954574584961,1,2.6046691931076027,2.6046691931076027,67.0,77,0.0007997348537240656
-4.1000000000000005_123.30000000000001,-4.033322811126709,123.3880157470703,1,4.4525267567119124,4.4525267567119124,30.0,52,0.0006788037785696546
-4.1000000000000005_123.9,-4.028958321,123.9971085,1,4.495749795,4.495749795,28.0,11,0.00016198028833661738
-4.1000000000000005_124.2,-4.048591614,124.24077605,2,5.298376097,4.754563461,12.5,10,0.000128261514607021
-4.1000000000000005_125.0,-4.032482624,125.0905914,1,5.512188839,5.512188839,80.0,5,0.00010957844787446699
-4.1000000000000005_125.2,-4.065719128,125.2990112,1,5.851875514,5.851875514,145.0,16,0.00015895585244895283
-4.1000000000000005_125.7,-4.020599842,125.7616959,1,5.103030294,5.103030294,277.0,18,0.00018667214489732879
-4.1000000000000005_126.2,-4.092983723,126.2644653,1,3.244608768,3.244608768,17.0,44,0.0005282223581791545
-4.1000000000000005_126.4,-4.029954,126.46928,1,5.1992932,5.1992932,15.0,52,0.0005918153277050751
-4.1000000000000005_126.5,-4.0795748235,126.5494232,2,4.458334443,3.9545766975000003,137.5,53,0.0006170617197226683
-4.1000000000000005_126.60000000000001,-4.087332726,126.6623001,1,4.519570518,4.519570518,10.0,50,0.0006435069745893185
-4.1000000000000005_126.7,-4.0261159,126.79058,1,4.2690964,4.2690964,269.0,52,0.0007046834857556462
-4.1000000000000005_127.30000000000001,-4.04523897175,127.332221975,4,3.963657918,3.2827485465,11.25,185,0.002004016447517267
-4.1000000000000005_127.4,-4.0375560515,127.45330787500001,4,4.555229484,4.2828941794999995,216.25,233,0.002605838318079336
-4.1000000000000005_127.5,-4.058436631999999,127.58210755,2,3.588175063,3.4477346659999997,10.0,257,0.0029246813158437697
-4.1000000000000005_127.60000000000001,-4.0300261975,127.6636009,2,4.628986992,4.1760305825,115.0,259,0.003361132615872652
-4.1000000000000005_127.7,-4.0631530285,127.751537325,4,3.520942807,3.3462074245,12.25,234,0.0030849124931809934
-4.1000000000000005_127.80000000000001,-4.01776886,127.82679365000001,2,4.547271453,3.6766173339999995,130.5,251,0.0034381142673446338
-4.1000000000000005_127.9,-4.020788193,127.908783,1,3.499955417,3.499955417,245.0,271,0.003294098772960252
-4.1000000000000005_128.0,-4.0378043654999995,128.0356903,2,3.286289469,3.1187304965,12.0,292,0.0031910241723225293
-4.1000000000000005_128.1,-4.0404906275,128.13880160000002,2,3.5112466,3.3140660845000003,29.0,326,0.0036220818708830893
-4.1000000000000005_128.20000000000002,-4.039120554499817,128.2379889013672,4,4.1234863,3.264653199217567,51.5,441,0.004324251729470187
-4.1000000000000005_128.3,-4.023722553131153,128.34883728121093,5,4.297503605,3.7144779030783517,72.4,678,0.005482752986951446
-4.1000000000000005_128.4,-4.079987049179931,128.4565226343099,3,4.150528536355689,3.240494810118563,8.333333333333334,393,0.0045019656008419414
